Geographical Location (Latitude),Geographical Location (Longitude),Sampling Date,Nitrogen (mg/L),Phosphorus (mg/L),State of Sewage System
77.47611278,78.47581863,06-11-2017,6.795264773,0.460652048,Good
-65.32042411,100.0408713,11-12-2021,5.468900229,0.867682624,Moderate
29.01496873,-113.6301191,20-10-2019,4.112953449,0.14376264,Good
2.919570753,93.31932102,15-09-2023,7.074745092,4.872239472,Good
16.32821966,-119.66862,17-05-2019,9.413829363,1.798229509,Moderate
-39.71202366,144.2999384,31-05-2022,9.278338547,3.090778531,Good
-70.27760569,-70.17834897,17-06-2017,5.882084535,1.13266087,Good
54.7236364,84.0147104,05-05-2022,4.668247327,2.75582508,Good
26.51392141,-18.4979662,04-06-2023,8.670549786,2.925136652,Moderate
77.55158346,-82.1472261,27-06-2021,9.162860394,0.43574432,Good
-68.75946443,-144.1904224,11-02-2023,9.512552046,4.466949181,Good
35.43665358,-132.9688401,16-02-2016,7.684914648,1.298379729,Good
-41.15507829,57.57643208,25-02-2018,8.693007158,3.949448754,Good
1.230354888,-162.0361875,04-09-2022,8.934821513,2.780060919,Poor
29.69644068,69.72387649,02-12-2020,9.973243853,3.086894192,Poor
-22.02902332,173.8698039,25-04-2014,8.813357045,0.880967459,Good
-33.72598585,-8.291379967,16-12-2014,2.341808206,4.771791472,Good
80.42423172,-30.40949991,19-11-2021,8.624873902,4.859700188,Good
-3.16833827,-108.6837448,18-11-2015,7.063725527,0.436220454,Moderate
80.21956684,-77.58722033,05-09-2014,5.74086629,2.386360241,Good
-82.56844061,-54.68777635,12-06-2023,2.944437135,1.292730572,Poor
-66.82461112,169.6857745,27-03-2019,5.50063719,2.278865921,Poor
49.43511209,40.29099101,18-05-2021,9.738908138,1.815366667,Moderate
-58.79215008,106.6332798,01-10-2020,8.969696521,4.122002048,Moderate
41.06014373,115.343399,01-06-2023,1.398687331,2.982934133,Good
-76.59280365,-99.20632707,22-06-2015,9.386917865,4.938436591,Good
-63.83314927,-128.2420617,18-04-2023,0.033693727,4.82527268,Poor
-27.0684323,170.1013423,29-09-2022,9.123560077,3.648065114,Good
68.99782309,-172.1360551,25-06-2020,8.552721295,3.026962064,Good
46.58687731,173.5106427,07-03-2015,7.40751897,0.511511879,Poor
40.62084287,111.7056182,11-04-2023,8.282935254,0.81792819,Good
-14.39251856,106.1363697,27-03-2018,4.25488251,4.846064497,Good
-73.61879069,68.85727362,12-10-2016,8.512827611,4.421066728,Good
-26.3910128,154.5944005,10-04-2022,9.62202879,1.243371545,Poor
-0.83218988,-16.78535506,07-05-2020,8.392090993,1.748864724,Moderate
-34.27231133,-122.3809632,11-01-2016,2.543847406,1.890518555,Poor
-28.42563594,-105.1209691,06-01-2014,5.16640422,3.837554097,Good
59.62365668,-91.05491873,16-03-2021,6.464347786,3.971284051,Good
53.64405501,-73.14126775,18-05-2020,3.494920071,4.753786785,Moderate
-34.96966438,-0.933221869,22-05-2017,0.21694298,2.907821091,Good
54.21339876,8.618636018,09-02-2019,3.719122284,2.362188563,Good
-78.18315098,-41.33025427,03-05-2017,2.973370075,1.94219074,Good
70.95752231,-99.92320032,23-10-2015,6.443305702,0.873108774,Moderate
-60.9630658,58.52683948,16-10-2022,8.141715866,4.902990685,Moderate
12.23312666,-117.0761981,07-07-2015,3.734125179,3.107968606,Good
64.90607264,-179.0657104,11-05-2023,2.304704043,3.795972785,Good
-50.28313563,-8.410148221,19-07-2022,5.091063185,3.644165268,Good
-86.48214819,-96.31176197,07-12-2014,7.448571165,4.775453329,Poor
-21.36861077,-141.4407185,14-05-2019,5.08149335,3.326328774,Poor
-8.560895226,20.02985093,18-02-2018,8.828071212,3.363367381,Moderate
-55.93699979,-81.13226042,14-10-2016,8.637581974,3.37005534,Moderate
86.9584203,33.47138427,19-01-2020,2.803991284,1.78640022,Good
60.60199747,-52.88996904,10-12-2014,0.169588823,2.266668267,Moderate
5.473256134,-37.40816565,18-02-2016,6.88182898,4.420747224,Moderate
43.58585295,86.58884653,05-02-2015,7.463258024,0.68151878,Good
43.3014426,-141.2151822,12-08-2021,0.043809352,1.17827604,Poor
-29.46560294,3.206860934,11-11-2018,8.059603574,3.276781915,Poor
-26.87245747,28.57782418,28-01-2018,0.089404155,0.130661847,Poor
-29.47605037,-84.00824553,06-01-2014,8.170467506,4.596297671,Good
-53.72420073,88.89346826,07-03-2016,8.412713933,1.76052,Poor
87.84345125,116.5777782,23-09-2015,7.451825913,1.649471303,Good
46.77435025,-7.759887991,15-02-2018,1.39615388,2.631671712,Good
-17.80353821,112.3756074,29-09-2017,5.03320179,1.072372488,Good
44.1290256,-156.8844422,19-09-2018,7.68859614,1.744916878,Moderate
-86.20884664,-94.74695041,31-01-2020,2.352110441,1.101802707,Good
-41.9902415,-3.979041336,01-08-2021,2.798163433,2.514302852,Good
78.12791748,-141.2954561,01-03-2018,5.467763563,1.185687406,Poor
81.72439692,138.5466418,24-02-2020,9.50262216,2.847505663,Good
70.64781889,-132.9007465,19-07-2014,4.124053009,3.00189887,Good
-84.41342905,13.86592178,15-01-2015,7.581316802,3.401727169,Moderate
55.14558682,150.8698387,08-10-2022,8.07900719,2.770699037,Good
9.424905764,114.5391136,31-10-2015,5.887605873,4.106972306,Good
-16.02539769,97.04705325,22-08-2016,1.429252789,3.941964437,Good
-83.91454191,-4.995520608,10-10-2019,8.026254787,1.058582798,Good
-6.480413134,-34.53121268,14-08-2017,1.759047306,3.714991775,Good
49.97733003,-159.7409249,27-02-2019,6.097275682,0.868211733,Good
-2.558852211,17.79677118,27-10-2016,7.717195018,0.583819978,Poor
12.44653084,20.51760772,16-10-2022,5.390132537,4.458871903,Good
49.82774952,64.35115092,10-11-2019,9.942645911,3.198572872,Good
-68.11921037,164.226783,20-10-2018,2.596499083,4.276596737,Good
-7.91507697,127.0291423,09-01-2016,1.038702846,4.716800889,Moderate
-42.96517386,1.231690863,28-06-2016,3.966982241,4.654578153,Poor
-8.844037951,64.91848114,08-07-2016,0.214361242,0.704404164,Moderate
-85.5912884,-138.7068891,22-09-2023,6.346836352,3.500853143,Moderate
2.458164999,-74.68672426,22-10-2022,2.811629044,1.598095269,Good
78.43716242,58.43488605,22-06-2021,8.359160637,2.026895036,Good
-72.27775717,-93.83735685,20-02-2017,5.307537905,1.855243135,Good
38.67102697,-176.2915137,25-07-2016,2.631794854,0.667018847,Moderate
-32.48252863,106.8599018,19-09-2017,5.297255524,2.148302867,Moderate
50.30388047,-162.4201466,25-02-2016,2.609481844,3.658166859,Good
36.6399393,61.84771588,25-09-2019,5.798415925,4.446476581,Moderate
-39.59245621,-57.95457121,24-03-2017,1.012299654,2.013664851,Good
30.86003412,-43.33064261,02-09-2014,5.930085285,3.747216953,Good
4.239540835,117.2002305,14-02-2015,3.589092501,2.655393037,Good
50.73191093,-64.62845704,17-05-2016,8.482340905,2.039775744,Poor
-20.59726264,-154.044393,13-10-2021,2.042261182,2.581264717,Moderate
60.86046226,-175.6203457,25-08-2019,2.676711619,3.124564724,Good
36.46911113,-36.8087971,30-07-2020,3.085667295,0.895613707,Moderate
-36.13198994,59.04165022,10-06-2016,1.549273495,0.164603511,Good
-12.3846598,166.5377279,31-05-2014,8.5376706,1.921642553,Good
-74.25459239,176.0516687,18-05-2015,8.312049108,4.631965737,Good
-50.94573284,80.62135184,26-05-2020,9.650266845,4.256646031,Good
43.39089054,138.2002427,15-02-2018,7.407403691,1.580284398,Moderate
-25.57542262,123.6265882,21-11-2016,1.947022038,1.913623095,Poor
-61.83261768,-161.7711099,07-06-2022,4.448235249,1.659995881,Moderate
-7.766624942,-30.58269393,25-03-2014,0.946664804,3.328969772,Moderate
19.35273569,-115.3799855,05-05-2023,8.68669143,4.068624681,Good
-1.831450058,-21.48832258,20-09-2016,8.658174339,1.153555139,Good
-67.56702661,94.9301753,04-10-2022,5.851785562,4.637645835,Good
-58.24670417,48.90152091,31-12-2017,0.968200306,1.616788103,Moderate
-15.73430883,167.048794,23-12-2021,5.9935684,3.497523657,Good
-68.70594528,-163.1318927,30-11-2023,9.949746427,1.003058423,Moderate
-35.8752707,130.9682571,13-03-2016,1.170798848,1.207073345,Good
63.4713414,-13.91570353,29-06-2016,0.148508633,3.580619687,Good
-19.03343856,73.00554513,09-09-2022,5.224494521,3.143618812,Moderate
34.11433513,-142.8762586,07-07-2016,9.672188597,4.523100216,Good
-12.6839985,145.7298647,16-03-2015,4.671956397,3.201584221,Good
76.88640569,69.40206569,01-09-2021,4.579682827,4.351615993,Good
59.47246953,-160.818322,07-02-2019,4.77563115,0.732739892,Poor
-30.36412715,-26.92570827,05-09-2018,9.831772126,3.004905268,Moderate
58.11797591,-36.99392132,21-10-2017,0.95704322,3.658702366,Good
77.59116572,47.29550049,17-08-2014,7.881094428,1.92974887,Moderate
35.17999347,-164.830829,20-06-2015,8.120111537,4.976896693,Good
24.75640784,154.8089489,09-03-2015,5.572678973,3.066252348,Moderate
65.93043962,66.97291712,08-08-2015,7.610097124,2.302094301,Good
-34.61703643,-107.9803075,28-04-2016,0.063183459,4.928352381,Good
-31.42073245,94.64411691,22-03-2020,3.780191132,2.443257673,Moderate
50.31833841,172.6891226,25-03-2020,1.626282137,0.802811575,Poor
-47.54357858,21.93134495,19-08-2017,4.547443883,4.008075816,Good
79.31805094,59.44689646,25-12-2023,8.779463179,0.168372004,Good
82.70226885,60.4676749,30-05-2014,4.968505659,4.438459285,Moderate
-30.52251992,-158.4969381,12-01-2015,9.12210118,4.202995096,Moderate
-25.12816037,156.678931,16-01-2021,7.482143055,0.763567976,Poor
48.95651171,38.53551947,09-12-2016,8.098299842,2.296157934,Poor
-83.2473443,-12.44254772,16-10-2016,6.779649671,3.612278932,Poor
62.77983784,131.8788907,11-08-2018,7.281667282,0.096003402,Poor
0.992668257,135.403097,20-10-2018,4.419093549,3.147323575,Good
21.76161809,-94.67240925,07-01-2018,4.331869606,4.286722586,Moderate
-38.41173586,-39.44375184,13-10-2023,3.721183259,0.83994674,Good
-65.42959544,66.36698393,06-03-2015,6.109230906,0.924897554,Moderate
12.37381593,-25.0880842,08-05-2015,1.270378736,3.638581758,Poor
43.54106748,89.94829301,17-04-2022,7.499574297,2.215236534,Moderate
6.439275146,178.6582843,07-08-2018,5.919272242,2.630223654,Moderate
-58.89924374,-176.4259477,17-06-2014,9.060052465,1.667272624,Poor
-4.051371029,140.4791028,21-09-2015,9.734705546,3.872464391,Good
46.08521329,106.4386874,27-07-2020,6.087838701,3.352598345,Good
-45.02741225,90.01756336,16-01-2023,0.167494192,0.227416826,Moderate
-3.103790643,67.36655702,30-03-2023,8.832223112,4.303523302,Good
31.95676413,67.43247272,11-03-2016,4.227787436,3.421700535,Good
-25.51545767,135.8231776,13-03-2018,8.545746773,1.067698017,Moderate
-15.1391008,155.5280758,14-11-2023,9.058473507,1.991943047,Poor
46.36856551,-102.5273108,11-08-2019,0.619879584,1.657044779,Moderate
-53.34666318,-43.81158278,12-01-2019,7.709529464,1.255858665,Moderate
-31.99854464,133.6875385,27-12-2016,0.868136046,0.158490985,Good
15.39132354,55.95006982,18-03-2016,6.253717087,4.881346354,Poor
74.59803885,101.0371097,11-08-2016,9.674398704,3.24686172,Moderate
-34.27582226,135.0460194,03-10-2019,1.899776382,1.147198522,Good
-56.59792166,35.26258484,14-01-2014,1.046478239,0.291440797,Good
83.30705371,-65.15823116,08-09-2017,1.226091347,2.521996728,Good
-18.53829064,179.8593615,25-03-2020,2.351887782,4.642040065,Good
-81.81547835,-118.0754398,06-06-2017,2.057437042,0.344679884,Good
86.61671923,26.08693615,11-07-2022,2.204966573,4.411420728,Poor
-50.04388231,-7.94898472,06-03-2018,0.353681316,3.886111441,Good
-62.64612495,151.4339967,14-11-2023,4.400684501,0.864882265,Moderate
83.15233821,-4.479860292,14-12-2020,8.440996158,2.756217501,Good
-78.91667935,-19.38742998,08-08-2021,1.934044934,0.873920081,Poor
-20.92464698,-155.7465512,28-01-2018,3.29216238,3.958647715,Good
86.75724734,-102.5979445,20-04-2017,7.821076349,2.251221939,Poor
29.47651134,-95.90066632,18-12-2018,5.504362948,0.573085371,Good
6.990408318,9.715784426,14-11-2021,9.242444787,4.576664717,Good
-6.877106518,119.8721201,21-10-2023,9.69575917,3.008580026,Poor
14.35884911,-79.96069311,24-11-2021,2.32543169,2.95715769,Poor
-67.45857643,93.30607788,10-11-2016,8.841509721,4.19542344,Good
-60.1658581,-63.13744131,25-10-2022,6.460663393,2.480852922,Moderate
-64.93902082,2.688583411,16-08-2023,2.868115446,2.650782558,Moderate
-69.55131884,-151.1625667,10-07-2020,8.89334855,3.041569345,Good
-76.2359101,57.01212189,21-10-2014,4.030503686,3.936397191,Good
29.65689928,102.4725393,01-02-2015,3.010576711,4.852762414,Good
29.54928301,141.5393093,01-12-2022,6.449202294,1.287196414,Good
-68.47764635,-30.74723324,19-08-2018,9.716742228,1.229158372,Poor
76.64450797,-16.41651797,22-06-2021,3.978961247,1.586623659,Moderate
44.39212917,120.0787773,29-10-2023,9.2949009,0.540038772,Good
11.1340963,79.94302834,02-09-2021,8.777761188,1.880881113,Moderate
10.18636378,-80.74352234,27-08-2014,4.975973531,4.101976652,Moderate
39.99558709,69.70695425,18-04-2017,0.840227132,4.976337991,Good
61.24601518,-133.1934878,21-01-2022,7.903771557,0.982639226,Moderate
51.32870647,23.61672776,11-09-2023,0.091237758,0.819118239,Good
-1.242111151,148.5868343,05-12-2018,7.001698843,1.61475105,Moderate
60.03680552,104.188907,26-04-2019,2.467316264,3.763363579,Poor
-12.7932792,-97.95635472,16-05-2016,8.171463078,4.103832223,Good
-36.58916476,155.5542796,09-11-2019,2.532158714,4.402477444,Moderate
-66.18523895,147.2015406,11-12-2021,4.840968536,1.514824413,Moderate
-2.253959405,-101.2450008,22-06-2023,2.848197458,3.194084593,Poor
21.40036045,-114.9150458,10-09-2019,2.975245526,3.732368517,Good
-48.16392318,174.2093675,23-07-2016,8.699550306,2.738614467,Good
-16.85295038,-146.4969712,16-11-2016,7.72720742,0.222572487,Moderate
-81.50283323,73.82529929,19-05-2015,2.517896622,2.044906974,Moderate
24.1114771,-63.83213425,12-02-2015,0.85395133,3.024303734,Good
40.19282472,-170.4051958,20-09-2023,2.315456988,0.74365171,Poor
22.28017314,15.43878738,22-05-2019,0.540708712,4.128965201,Good
26.189319,14.89526976,06-01-2021,8.140189511,1.84568297,Good
-82.20409915,34.57743454,27-09-2020,4.773236941,4.824247783,Poor
51.07039627,-23.10226982,11-07-2014,0.538589904,3.710824628,Poor
-59.02522569,7.791221944,22-03-2019,2.084789044,1.11000567,Moderate
-7.437523307,-70.80042573,05-04-2015,1.919210695,1.481071168,Moderate
24.8783324,-176.355433,25-01-2023,9.796999992,4.684799675,Moderate
8.34931051,76.20725442,18-11-2021,5.787055406,1.783450334,Poor
-63.87668583,20.52429074,02-06-2020,6.461190201,0.15182363,Good
-56.26335891,130.2638983,05-06-2014,4.787223949,3.674044294,Moderate
-31.91403831,-98.7026254,18-08-2016,2.033964974,1.328205551,Moderate
-67.98007077,25.42013659,12-04-2017,2.433670039,3.670389316,Moderate
-58.11793856,-175.7805912,12-04-2016,8.05090083,1.038901099,Good
-85.63332777,-58.08274103,10-05-2014,1.270298666,1.560425191,Good
-57.41346053,-114.9470711,17-10-2016,0.727361373,4.619939487,Good
34.25563922,147.5387125,02-07-2022,3.903182043,4.62655819,Moderate
-45.23158063,151.6351228,17-02-2019,4.23859472,4.144641614,Moderate
21.02691716,-160.7612671,09-07-2017,5.303732067,1.870624427,Good
40.19166562,146.7979354,23-07-2015,0.78286167,0.175156841,Good
57.45269711,173.1424714,30-01-2022,7.608921855,1.440559532,Poor
55.22764511,-24.94814559,11-12-2020,8.723185646,2.666656716,Moderate
13.17246977,170.4610544,02-12-2021,3.407645397,3.941633585,Good
-64.31286026,-120.0054664,28-07-2017,7.556350523,3.854542867,Moderate
-66.32104257,-43.2633394,15-02-2023,3.384415238,1.794348681,Good
-3.641848114,-167.1484173,21-06-2015,9.322789261,4.833024261,Good
30.53343929,27.24209155,07-05-2023,7.151190743,2.927223393,Poor
11.33901943,149.7614478,28-06-2020,5.910514877,0.999895372,Good
29.52482148,84.16769368,13-08-2014,1.641112341,4.036780578,Good
-44.41980986,-31.36623193,21-04-2015,2.577668981,4.740176853,Poor
-88.97221967,-84.49239587,13-11-2014,4.073063508,0.851479667,Good
65.00002469,171.9586916,23-03-2022,0.75492013,2.223964295,Moderate
22.62412704,-144.7774416,06-07-2019,9.426483165,4.237086326,Moderate
51.69798966,63.82983284,03-11-2017,0.045960805,1.257868705,Moderate
84.20058611,-54.97753164,23-02-2019,3.90479674,1.511411869,Moderate
88.56591385,-100.6925227,12-07-2021,1.442523849,2.928809078,Good
-37.21551689,62.56222898,12-12-2018,5.897457008,3.286317623,Good
-37.45385335,-173.0675458,09-11-2020,9.787606022,3.103429469,Good
-49.57716311,-60.47848959,19-07-2014,1.782235584,3.204932349,Moderate
-68.35876952,-109.0770147,04-02-2015,7.299076334,3.865179105,Moderate
-13.99385245,73.64053438,04-03-2023,5.18474611,2.855174619,Moderate
-70.29642253,133.0408497,19-12-2017,4.367472607,2.658335891,Poor
21.74811867,-141.4564372,27-04-2017,4.31504956,4.693489935,Moderate
5.661470202,-119.406622,18-11-2017,7.935743379,3.038836912,Moderate
13.7590946,-70.17518315,08-09-2022,8.58723371,0.115636534,Poor
-69.68854281,142.7324481,19-12-2020,1.926897129,4.105574492,Moderate
32.81329711,106.3618741,05-11-2019,8.0557553,1.006280355,Good
-67.74167492,-90.9629727,23-01-2015,9.323419792,3.640194665,Moderate
61.43301583,-11.43830673,28-05-2022,3.960507842,4.65283221,Moderate
-43.64712626,113.4236491,20-08-2014,2.993013248,1.02886583,Good
-41.89560256,27.68465168,27-01-2014,0.013014795,4.870520465,Moderate
23.18196786,-111.0161349,28-06-2016,2.076500102,2.694096569,Moderate
54.76516295,-166.5244153,20-06-2020,4.303325429,4.135758769,Poor
22.8637109,-18.23039922,16-01-2018,5.722795946,1.362230119,Moderate
-37.86960097,-123.2018594,07-05-2023,4.560815297,1.442737938,Good
58.88046177,82.6197194,17-04-2019,3.604951293,2.658550594,Poor
-27.86660335,-170.741447,15-10-2019,4.102300694,4.750593225,Good
74.93658251,173.9481159,14-09-2022,0.190036441,1.705139436,Good
61.63704547,-79.09022426,19-05-2023,6.964745991,4.343269344,Good
8.910465841,-127.2426439,15-07-2021,1.979565431,0.901363676,Good
71.90914628,-50.03793224,17-09-2021,4.589138604,3.098354886,Moderate
-35.71869551,-170.8028548,24-12-2020,6.268670689,2.885452879,Moderate
23.87023896,-2.973263056,09-05-2014,2.290210287,2.221206283,Good
12.70147236,-170.3208248,02-08-2020,7.322004973,0.718932805,Good
-11.86016825,171.6830597,20-11-2018,4.955055357,1.901825925,Moderate
13.92096622,72.25302869,15-10-2016,6.473296871,1.888715393,Good
-80.76612448,39.20987319,14-08-2021,8.742178545,4.397101187,Good
-15.11942829,56.52494352,14-09-2023,8.857897984,4.330040013,Good
36.76401616,-92.24456735,21-01-2018,4.936051066,0.625759139,Good
-82.12412974,-161.1541402,10-05-2018,5.750965752,3.133883283,Moderate
-33.09524493,60.19342645,08-04-2022,9.579050433,4.538813837,Good
-43.2277872,-62.15448402,31-05-2019,6.666934324,1.873279418,Moderate
36.23416141,28.87484881,07-07-2020,3.005665102,2.112274874,Moderate
48.58278259,-10.25458015,29-04-2021,0.795277217,1.167439438,Good
70.99967087,163.8320557,13-03-2022,8.209514418,3.805503172,Moderate
38.62603686,93.2555538,20-11-2016,2.855080573,0.845732649,Good
-31.40509928,119.9850558,31-03-2019,1.100314255,4.307145106,Good
62.36064748,135.4389234,13-11-2023,2.407333672,4.78326725,Good
-58.38236303,-101.8137571,08-01-2015,2.834236249,3.124228776,Good
79.56078847,46.96435699,30-07-2016,6.312422867,3.910858628,Moderate
-82.1936429,-46.27671345,31-10-2020,2.139549678,1.351321857,Good
-7.119055114,-0.434178193,22-09-2014,4.770986942,0.015227405,Moderate
84.49296109,-116.4867182,29-04-2019,5.812812438,3.015951057,Poor
-8.123720912,-16.79048337,20-11-2020,1.584172254,0.044628732,Good
-31.99499768,70.95029217,25-11-2021,7.868313896,1.332314085,Moderate
5.672196944,-57.64786547,07-11-2021,5.343993003,0.207775531,Good
46.86670872,-69.77750976,28-07-2020,0.307313092,1.527097449,Good
